,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
8341,-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,174200.0
8342,-118.46,34.17,22.0,6707.0,1737.0,2620.0,1610.0,3.1478,273700.0
8343,-118.46,34.16,38.0,1495.0,300.0,598.0,280.0,3.4698,265400.0
8344,-118.46,34.16,28.0,2795.0,622.0,1173.0,545.0,4.4423,280400.0
8345,-118.46,34.16,16.0,4590.0,1200.0,2195.0,1139.0,3.8273,334900.0
8346,-118.46,34.08,35.0,3247.0,525.0,1065.0,484.0,7.8426,500001.0
8347,-118.46,34.07,43.0,2511.0,456.0,808.0,407.0,6.7703,500001.0
8348,-118.46,34.06,46.0,1302.0,215.0,482.0,226.0,7.0674,500001.0
8349,-118.46,34.06,20.0,5448.0,1532.0,2202.0,1442.0,4.2554,500001.0
8350,-118.46,34.05,25.0,6902.0,2138.0,3136.0,1844.0,2.6509,410000.0
8351,-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,337500.0
8352,-118.46,34.05,21.0,3639.0,1002.0,1489.0,983.0,4.6197,387500.0
8353,-118.46,34.04,31.0,2621.0,707.0,1632.0,673.0,3.287,348100.0
8354,-118.46,34.04,25.0,2768.0,850.0,1558.0,784.0,3.6976,360000.0
8355,-118.46,34.04,25.0,2142.0,718.0,1390.0,699.0,3.0069,325000.0
8356,-118.46,34.04,19.0,3522.0,1036.0,1820.0,977.0,3.2663,337500.0
8357,-118.46,34.04,17.0,2729.0,897.0,1404.0,758.0,3.1235,420800.0
8358,-118.46,34.03,39.0,1244.0,283.0,886.0,284.0,3.125,325000.0
8359,-118.46,34.03,27.0,1965.0,631.0,1042.0,596.0,2.75,327300.0
8360,-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,473000.0
8361,-118.46,34.02,45.0,3803.0,970.0,1690.0,871.0,3.0476,456200.0
8362,-118.46,34.02,29.0,2329.0,833.0,1953.0,800.0,2.6639,233300.0
8363,-118.46,34.01,48.0,1640.0,322.0,664.0,301.0,4.0,500001.0
8364,-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,343100.0
8365,-118.46,34.0,52.0,888.0,206.0,376.0,194.0,3.875,372000.0
8366,-118.46,34.0,44.0,941.0,230.0,493.0,206.0,3.6458,325800.0
8367,-118.46,34.0,39.0,614.0,174.0,538.0,159.0,2.3542,235700.0
8368,-118.46,34.0,39.0,4098.0,1100.0,2054.0,1053.0,2.918,345600.0
8369,-118.46,34.0,37.0,388.0,83.0,248.0,84.0,5.1664,326700.0
8370,-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,346900.0
8371,-118.46,33.99,52.0,1158.0,253.0,528.0,253.0,3.5234,334700.0
8372,-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,303800.0
8373,-118.46,33.99,37.0,1828.0,460.0,1075.0,453.0,4.337,360600.0
8374,-118.46,33.99,35.0,1214.0,300.0,478.0,265.0,4.0156,500001.0
8375,-118.46,33.98,32.0,2388.0,591.0,1009.0,556.0,5.2121,466700.0
8376,-118.46,33.98,27.0,2217.0,520.0,806.0,458.0,3.8935,500001.0
8377,-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,500001.0
8378,-118.46,33.97,19.0,1658.0,427.0,648.0,378.0,3.8698,500001.0
8379,-118.46,33.97,18.0,9430.0,2473.0,3408.0,2003.0,6.1726,500001.0
8380,-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,500001.0
8381,-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,81200.0
8382,-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,68500.0
8383,-118.47,34.42,25.0,3223.0,524.0,1763.0,508.0,5.2887,183000.0
8384,-118.47,34.42,17.0,913.0,228.0,530.0,201.0,3.038,238500.0
8385,-118.47,34.32,13.0,2664.0,518.0,1468.0,521.0,4.8988,325200.0
8386,-118.47,34.29,18.0,4256.0,987.0,3401.0,955.0,4.2935,190000.0
8387,-118.47,34.27,35.0,1150.0,185.0,741.0,178.0,5.741,220600.0
8388,-118.47,34.27,33.0,1549.0,264.0,881.0,289.0,5.1408,222900.0
8389,-118.47,34.27,17.0,1444.0,282.0,523.0,270.0,2.7353,192400.0
8390,-118.47,34.26,35.0,1898.0,344.0,1123.0,347.0,5.5792,218400.0
8391,-118.47,34.26,34.0,1300.0,289.0,650.0,291.0,3.8875,199200.0
8392,-118.47,34.23,22.0,8350.0,2717.0,9135.0,2452.0,2.5008,160000.0
8393,-118.47,34.21,34.0,2512.0,603.0,1805.0,584.0,2.9735,220000.0
8394,-118.47,34.2,25.0,4590.0,1477.0,2723.0,1195.0,2.7118,281700.0
8395,-118.47,34.2,20.0,3939.0,1143.0,2475.0,1002.0,2.9025,229100.0
8396,-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,225000.0
8397,-118.47,34.19,33.0,3879.0,943.0,2113.0,843.0,3.892,292900.0
8398,-118.47,34.16,30.0,3823.0,740.0,1449.0,612.0,4.6,392500.0
8399,-118.47,34.15,7.0,6306.0,1473.0,2381.0,1299.0,4.642,457300.0
8400,-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,500001.0
8401,-118.47,34.14,36.0,2873.0,420.0,850.0,379.0,8.153,500001.0
8402,-118.47,34.14,34.0,3646.0,610.0,1390.0,607.0,7.629,500001.0
8403,-118.47,34.06,45.0,3030.0,433.0,916.0,399.0,9.4664,500001.0
8404,-118.47,34.06,45.0,1271.0,190.0,419.0,171.0,7.6447,500001.0
8405,-118.47,34.06,26.0,6577.0,1789.0,2937.0,1652.0,4.801,500001.0
8406,-118.47,34.05,27.0,4401.0,1033.0,1725.0,962.0,4.175,500001.0
8407,-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,500001.0
8408,-118.47,34.05,22.0,5215.0,1193.0,2048.0,1121.0,4.7009,500001.0
8409,-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,350000.0
8410,-118.47,34.04,21.0,5041.0,1491.0,2719.0,1420.0,3.5335,268800.0
8411,-118.47,34.03,32.0,3024.0,784.0,1323.0,740.0,3.3889,347900.0
8412,-118.47,34.03,31.0,2642.0,681.0,1303.0,625.0,3.5987,340500.0
8413,-118.47,34.03,29.0,3287.0,882.0,1523.0,823.0,3.7381,290600.0
8414,-118.47,34.02,41.0,2136.0,549.0,986.0,557.0,2.7254,444400.0
8415,-118.47,34.02,38.0,2163.0,651.0,1759.0,584.0,2.3382,297500.0
8416,-118.47,34.02,35.0,3057.0,774.0,2223.0,732.0,2.0745,332500.0
8417,-118.47,34.01,44.0,2175.0,475.0,1019.0,448.0,4.793,470800.0
8418,-118.47,34.01,44.0,2017.0,343.0,958.0,382.0,6.1014,480100.0
8419,-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,461100.0
8420,-118.47,34.01,41.0,752.0,201.0,482.0,207.0,2.5417,418200.0
8421,-118.47,34.01,41.0,2704.0,557.0,1047.0,478.0,4.4211,462900.0
8422,-118.47,34.01,27.0,1782.0,471.0,837.0,422.0,3.7727,413000.0
8423,-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,340500.0
8424,-118.47,34.0,37.0,2586.0,765.0,1801.0,737.0,2.6042,305800.0
8425,-118.47,34.0,28.0,1259.0,302.0,668.0,280.0,4.2813,384400.0
8426,-118.47,33.99,52.0,1523.0,447.0,636.0,408.0,3.0682,412500.0
8427,-118.47,33.99,50.0,1568.0,501.0,764.0,478.0,3.015,414300.0
8428,-118.47,33.99,41.0,1146.0,310.0,833.0,270.0,2.5938,285000.0
8429,-118.47,33.99,37.0,2155.0,721.0,1082.0,637.0,3.4071,267500.0
8430,-118.47,33.99,34.0,1875.0,501.0,1491.0,526.0,2.8417,321400.0
8431,-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,300000.0
8432,-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975,500001.0
8433,-118.48,35.14,4.0,8417.0,1657.0,4631.0,1468.0,3.6949,115800.0
8434,-118.48,34.42,21.0,1375.0,259.0,728.0,258.0,5.0166,229000.0
8435,-118.48,34.33,9.0,2384.0,395.0,1697.0,402.0,6.0891,270100.0
8436,-118.48,34.28,35.0,2132.0,368.0,1128.0,341.0,5.3107,227100.0
8437,-118.48,34.28,35.0,1511.0,274.0,873.0,254.0,5.5608,226700.0
8438,-118.48,34.27,33.0,2649.0,449.0,1303.0,437.0,4.9955,216800.0
8439,-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,5.749,238000.0
8440,-118.48,34.25,36.0,1951.0,395.0,1040.0,375.0,5.1619,195300.0
8441,-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,5.1068,223300.0
8442,-118.48,34.25,35.0,1442.0,276.0,795.0,268.0,4.9688,216900.0
8443,-118.48,34.24,32.0,2621.0,412.0,1285.0,414.0,6.6537,267600.0
8444,-118.48,34.23,35.0,1963.0,310.0,919.0,297.0,4.7583,258600.0
8445,-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,273100.0
8446,-118.48,34.23,29.0,3354.0,707.0,1752.0,650.0,4.5484,239900.0
8447,-118.48,34.22,22.0,3430.0,1214.0,3618.0,1092.0,2.1974,93800.0
8448,-118.48,34.21,25.0,2879.0,723.0,2077.0,649.0,3.3864,197400.0
8449,-118.48,34.2,26.0,2027.0,559.0,1545.0,513.0,2.8974,189900.0
8450,-118.48,34.2,23.0,2850.0,864.0,2249.0,777.0,2.6957,191700.0
8451,-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,255400.0
8452,-118.48,34.19,36.0,2058.0,423.0,1132.0,423.0,3.8833,210400.0
8453,-118.48,34.16,32.0,2108.0,309.0,769.0,274.0,8.7172,500001.0
8454,-118.48,34.16,30.0,3507.0,536.0,1427.0,525.0,6.7082,500001.0
8455,-118.48,34.15,31.0,2536.0,429.0,990.0,424.0,5.4591,495500.0
8456,-118.48,34.14,31.0,9320.0,1143.0,2980.0,1109.0,10.3599,500001.0
8457,-118.48,34.07,40.0,3351.0,484.0,1564.0,523.0,8.5153,500001.0
8458,-118.48,34.07,37.0,4042.0,549.0,1318.0,542.0,12.8665,500001.0
8459,-118.48,34.07,29.0,4767.0,777.0,1500.0,638.0,10.7937,500001.0
8460,-118.48,34.05,48.0,3623.0,528.0,1282.0,516.0,9.5221,500001.0
8461,-118.48,34.05,36.0,2143.0,434.0,751.0,396.0,6.7496,500001.0
8462,-118.48,34.04,49.0,3780.0,741.0,1435.0,690.0,4.3158,500001.0
8463,-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,500001.0
8464,-118.48,34.04,40.0,1395.0,285.0,610.0,262.0,3.9659,500001.0
8465,-118.48,34.04,36.0,2539.0,535.0,979.0,500.0,3.6667,500001.0
8466,-118.48,34.03,39.0,1530.0,401.0,1074.0,375.0,3.5076,381800.0
8467,-118.48,34.03,32.0,1793.0,476.0,1143.0,448.0,2.8981,353600.0
8468,-118.48,34.02,30.0,2027.0,609.0,1425.0,562.0,2.2917,330800.0
8469,-118.48,34.02,29.0,1585.0,542.0,1019.0,487.0,2.7072,375000.0
8470,-118.48,34.02,25.0,1583.0,460.0,983.0,422.0,2.7019,293800.0
8471,-118.48,34.02,22.0,1249.0,483.0,1106.0,481.0,2.5261,375000.0
8472,-118.48,34.02,11.0,72.0,16.0,150.0,20.0,2.625,250000.0
8473,-118.48,34.01,40.0,2198.0,611.0,1023.0,567.0,3.755,398300.0
8474,-118.48,34.01,31.0,2851.0,804.0,1410.0,782.0,4.0893,381500.0
8475,-118.48,34.0,52.0,1359.0,395.0,521.0,368.0,2.6736,500001.0
8476,-118.48,34.0,41.0,2584.0,743.0,1058.0,668.0,3.2061,370000.0
8477,-118.48,34.0,29.0,1727.0,479.0,741.0,431.0,3.6121,500000.0
8478,-118.48,34.0,25.0,4149.0,1067.0,1749.0,1000.0,3.9722,450000.0
8479,-118.48,33.99,46.0,2219.0,686.0,1107.0,590.0,2.5523,387500.0
8480,-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,500001.0
8481,-118.48,33.43,29.0,716.0,214.0,422.0,173.0,2.6042,287500.0
8482,-118.49,34.43,15.0,8244.0,1409.0,4453.0,1357.0,5.4829,199600.0
8483,-118.49,34.42,23.0,4166.0,756.0,2082.0,743.0,4.4107,213400.0
8484,-118.49,34.31,25.0,1024.0,145.0,357.0,147.0,7.0598,356300.0
8485,-118.49,34.29,26.0,4516.0,611.0,1714.0,581.0,9.2873,431800.0
8486,-118.49,34.28,31.0,3508.0,585.0,1957.0,588.0,6.6458,285500.0
8487,-118.49,34.28,27.0,2535.0,389.0,1071.0,386.0,6.8695,319400.0
8488,-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714,225900.0
8489,-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,236200.0
8490,-118.49,34.26,27.0,2722.0,468.0,1164.0,419.0,4.6591,239900.0
8491,-118.49,34.26,25.0,8389.0,1872.0,4483.0,1747.0,3.5497,261300.0
8492,-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,232900.0
8493,-118.49,34.25,30.0,2871.0,470.0,1335.0,458.0,5.0232,253900.0
8494,-118.49,34.25,28.0,4054.0,712.0,2164.0,746.0,5.0,258000.0
8495,-118.49,34.24,35.0,2707.0,446.0,1224.0,445.0,5.2939,244200.0
8496,-118.49,34.24,34.0,1971.0,316.0,917.0,307.0,6.0965,262300.0
8497,-118.49,34.23,32.0,4373.0,683.0,2040.0,693.0,5.2668,242300.0
8498,-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,238200.0
8499,-118.49,34.21,25.0,1131.0,449.0,746.0,420.0,1.3565,225000.0
8500,-118.49,34.2,35.0,1109.0,206.0,515.0,202.0,5.2118,215800.0
8501,-118.49,34.19,23.0,2087.0,571.0,1809.0,553.0,3.1667,202000.0
8502,-118.49,34.18,31.0,3073.0,674.0,1486.0,684.0,4.8984,311700.0
8503,-118.49,34.16,37.0,3333.0,488.0,1171.0,485.0,6.4958,500001.0
8504,-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,500001.0
8505,-118.49,34.14,28.0,3539.0,441.0,1190.0,421.0,10.6796,500001.0
8506,-118.49,34.13,24.0,4394.0,535.0,1443.0,528.0,11.2979,500001.0
8507,-118.49,34.11,27.0,6603.0,879.0,2336.0,868.0,13.2935,500001.0
8508,-118.49,34.07,36.0,2929.0,366.0,1054.0,352.0,13.5728,500001.0
8509,-118.49,34.06,42.0,2861.0,360.0,829.0,310.0,15.0001,500001.0
8510,-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556,500001.0
8511,-118.49,34.05,45.0,1346.0,214.0,415.0,209.0,7.0285,500001.0
8512,-118.49,34.05,42.0,1918.0,216.0,632.0,224.0,15.0001,500001.0
8513,-118.49,34.04,50.0,2597.0,340.0,964.0,339.0,13.3036,500001.0
8514,-118.49,34.04,48.0,2381.0,345.0,859.0,306.0,8.0257,500001.0
8515,-118.49,34.04,31.0,4066.0,951.0,1532.0,868.0,4.8125,500001.0
8516,-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,442100.0
8517,-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,436700.0
8518,-118.49,34.03,31.0,3155.0,808.0,1208.0,745.0,3.6769,450000.0
8519,-118.49,34.02,30.0,2075.0,687.0,1026.0,592.0,3.1635,366700.0
8520,-118.49,34.02,29.0,2709.0,799.0,1238.0,793.0,3.1563,330000.0
8521,-118.49,34.02,28.0,2545.0,752.0,1548.0,679.0,2.9125,475000.0
8522,-118.49,34.02,28.0,1394.0,582.0,716.0,543.0,1.5132,450000.0
8523,-118.49,34.02,27.0,4725.0,1185.0,1945.0,1177.0,4.1365,470800.0
8524,-118.49,34.01,28.0,651.0,252.0,333.0,174.0,1.9722,500001.0
8525,-118.49,34.0,32.0,3407.0,1071.0,1463.0,986.0,3.0369,500001.0
8526,-118.5,35.7,18.0,3303.0,814.0,986.0,522.0,1.5957,101400.0
8527,-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,251800.0
8528,-118.5,34.46,17.0,10267.0,1683.0,4956.0,1483.0,5.5061,239400.0
8529,-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,6.0097,220200.0
8530,-118.5,34.27,35.0,2235.0,390.0,1148.0,416.0,4.869,221600.0
8531,-118.5,34.25,32.0,2411.0,380.0,1040.0,344.0,6.155,257300.0
8532,-118.5,34.25,32.0,2333.0,389.0,969.0,331.0,4.8164,241100.0
8533,-118.5,34.23,26.0,3082.0,573.0,1590.0,586.0,4.5167,319000.0
8534,-118.5,34.21,36.0,1656.0,310.0,817.0,308.0,5.5675,215900.0
8535,-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,236100.0
8536,-118.5,34.21,35.0,1668.0,332.0,807.0,311.0,4.5125,200300.0
8537,-118.5,34.2,42.0,1558.0,322.0,884.0,334.0,2.2304,203800.0
8538,-118.5,34.19,35.0,2720.0,490.0,1158.0,445.0,5.0796,228300.0
8539,-118.5,34.15,33.0,3104.0,387.0,1111.0,376.0,13.4196,500001.0
8540,-118.5,34.05,36.0,4152.0,542.0,1461.0,550.0,15.0001,500001.0
8541,-118.5,34.04,52.0,2233.0,317.0,769.0,277.0,8.3839,500001.0
8542,-118.5,34.03,52.0,1711.0,245.0,671.0,242.0,7.7572,500001.0
8543,-118.5,34.03,52.0,1506.0,208.0,547.0,186.0,7.8705,500001.0
8544,-118.5,34.03,44.0,2146.0,394.0,851.0,355.0,6.48,500001.0
8545,-118.5,34.03,32.0,6365.0,1784.0,2767.0,1698.0,3.6451,383300.0
8546,-118.5,34.02,35.0,2914.0,934.0,1334.0,870.0,2.9934,350000.0
8547,-118.5,34.02,24.0,2924.0,1013.0,1492.0,943.0,2.775,291700.0
8548,-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,500001.0
8549,-118.5,33.97,52.0,709.0,329.0,388.0,313.0,2.2643,350000.0
8550,-118.5,33.97,29.0,2737.0,808.0,1157.0,696.0,5.128,500001.0
8551,-118.51,35.16,7.0,4371.0,727.0,1932.0,654.0,4.625,136800.0
8552,-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,6.1082,253700.0
8553,-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5078,344000.0
8554,-118.51,34.29,29.0,1287.0,194.0,525.0,187.0,6.4171,319300.0
8555,-118.51,34.28,34.0,3580.0,565.0,1694.0,524.0,5.4065,243800.0
8556,-118.51,34.28,29.0,4239.0,653.0,1890.0,631.0,6.3911,301700.0
8557,-118.51,34.27,36.0,2276.0,429.0,1001.0,419.0,4.1042,252100.0
8558,-118.51,34.27,34.0,3787.0,771.0,1966.0,738.0,4.055,222500.0
8559,-118.51,34.25,24.0,4338.0,558.0,1514.0,549.0,8.8612,500001.0
8560,-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,483500.0
8561,-118.51,34.23,36.0,3324.0,448.0,1190.0,423.0,7.2772,477200.0
8562,-118.51,34.22,36.0,2794.0,523.0,1334.0,472.0,4.3462,222100.0
8563,-118.51,34.22,36.0,1952.0,387.0,1156.0,392.0,4.185,209200.0
8564,-118.51,34.21,36.0,2396.0,421.0,1064.0,398.0,4.7,223600.0
8565,-118.51,34.2,35.0,1614.0,308.0,850.0,330.0,4.1806,209000.0
8566,-118.51,34.2,33.0,2327.0,479.0,1166.0,472.0,4.2344,262500.0
8567,-118.51,34.19,35.0,2537.0,418.0,1161.0,421.0,5.3028,229200.0
8568,-118.51,34.18,37.0,1893.0,365.0,911.0,324.0,4.8036,295300.0
8569,-118.51,34.17,31.0,3252.0,834.0,1411.0,760.0,3.1885,219000.0
8570,-118.51,34.16,23.0,11154.0,1995.0,4076.0,1809.0,5.4609,500001.0
8571,-118.51,34.14,28.0,6748.0,904.0,2431.0,876.0,12.8879,500001.0
8572,-118.51,34.11,29.0,9013.0,1117.0,2919.0,1061.0,13.947,500001.0
8573,-118.51,34.04,38.0,4715.0,691.0,1660.0,637.0,10.1882,500001.0
8574,-118.51,34.03,37.0,4072.0,905.0,1468.0,923.0,3.8571,500001.0
8575,-118.51,34.0,52.0,1241.0,502.0,679.0,459.0,2.3098,500001.0
8576,-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,425000.0
8577,-118.52,34.46,5.0,15341.0,2527.0,7270.0,2320.0,6.1281,236200.0
8578,-118.52,34.44,26.0,934.0,148.0,519.0,162.0,5.3209,185000.0
8579,-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,5.305,311200.0
8580,-118.52,34.39,21.0,5477.0,1275.0,3384.0,1222.0,3.6625,228100.0
8581,-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703,500001.0
8582,-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248,374000.0
8583,-118.52,34.3,17.0,4542.0,621.0,2144.0,597.0,8.8467,450700.0
8584,-118.52,34.29,28.0,2272.0,320.0,868.0,312.0,7.7464,474600.0
8585,-118.52,34.28,33.0,1975.0,271.0,801.0,287.0,7.8193,379600.0
8586,-118.52,34.27,36.0,3204.0,538.0,1499.0,499.0,5.5649,271200.0
8587,-118.52,34.26,21.0,8850.0,2139.0,4717.0,1979.0,3.7816,254200.0
8588,-118.52,34.25,11.0,7849.0,1664.0,3561.0,1500.0,4.6625,290900.0
8589,-118.52,34.24,6.0,3218.0,949.0,2295.0,876.0,3.0926,418500.0
8590,-118.52,34.23,35.0,1471.0,210.0,735.0,219.0,8.3841,472200.0
8591,-118.52,34.22,35.0,1620.0,272.0,1052.0,248.0,5.5209,203300.0
8592,-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,195400.0
8593,-118.52,34.21,36.0,2394.0,424.0,1490.0,427.0,4.3261,206700.0
8594,-118.52,34.21,36.0,1328.0,287.0,823.0,273.0,4.5648,193700.0
8595,-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,211000.0
8596,-118.52,34.2,37.0,1795.0,346.0,1082.0,354.0,4.9102,207200.0
8597,-118.52,34.19,42.0,881.0,170.0,464.0,163.0,2.9511,203900.0
8598,-118.52,34.19,37.0,1560.0,275.0,763.0,284.0,3.8516,206900.0
8599,-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,216000.0
8600,-118.52,34.18,43.0,1700.0,380.0,930.0,349.0,3.675,213100.0
8601,-118.52,34.18,42.0,1611.0,410.0,879.0,386.0,3.1923,221800.0
8602,-118.52,34.18,34.0,2307.0,388.0,1168.0,427.0,4.2143,245400.0
8603,-118.52,34.17,20.0,17377.0,4457.0,7450.0,4204.0,3.2154,259600.0
8604,-118.52,34.05,45.0,1814.0,325.0,709.0,311.0,4.825,500001.0
8605,-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,500001.0
8606,-118.52,34.04,43.0,2167.0,254.0,761.0,256.0,13.6842,500001.0
8607,-118.52,34.04,42.0,993.0,130.0,368.0,134.0,10.8082,500001.0
8608,-118.52,34.02,24.0,7418.0,1755.0,2713.0,1577.0,5.0867,500001.0
8609,-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433,500001.0
8610,-118.53,34.45,10.0,5509.0,969.0,3002.0,959.0,5.5981,220100.0
8611,-118.53,34.44,19.0,3013.0,507.0,1356.0,484.0,5.1163,233200.0
8612,-118.53,34.38,18.0,2288.0,607.0,2305.0,597.0,3.227,136100.0
8613,-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,333700.0
8614,-118.53,34.27,33.0,1927.0,305.0,896.0,293.0,5.634,320500.0
8615,-118.53,34.26,18.0,3674.0,577.0,1590.0,550.0,8.176,308400.0
8616,-118.53,34.25,20.0,6331.0,1537.0,2957.0,1509.0,3.3892,323100.0
8617,-118.53,34.23,32.0,4039.0,984.0,2675.0,941.0,3.0321,240000.0
8618,-118.53,34.23,27.0,2131.0,543.0,1065.0,528.0,3.2404,230400.0
8619,-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,199800.0
8620,-118.53,34.21,18.0,3124.0,796.0,1855.0,725.0,2.9389,213200.0
8621,-118.53,34.2,33.0,3270.0,818.0,2118.0,763.0,3.225,205300.0
8622,-118.53,34.2,26.0,2221.0,662.0,1998.0,603.0,2.8701,191100.0
8623,-118.53,34.19,32.0,2618.0,692.0,1961.0,633.0,2.625,192300.0
8624,-118.53,34.18,26.0,4175.0,885.0,2118.0,778.0,4.2083,240300.0
8625,-118.53,34.18,16.0,7194.0,1976.0,3687.0,1894.0,3.1887,189300.0
8626,-118.53,34.17,18.0,6430.0,1412.0,2897.0,1348.0,3.855,243800.0
8627,-118.53,34.16,32.0,3554.0,762.0,1623.0,750.0,3.6141,290600.0
8628,-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,500001.0
8629,-118.53,34.09,37.0,5477.0,833.0,1925.0,757.0,8.1888,500001.0
8630,-118.53,34.03,40.0,4350.0,763.0,1551.0,665.0,7.0318,500001.0
8631,-118.54,34.38,18.0,2096.0,309.0,1044.0,328.0,6.8299,262100.0
8632,-118.54,34.3,22.0,4423.0,622.0,1995.0,582.0,8.2159,376200.0
8633,-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,377200.0
8634,-118.54,34.28,10.0,7665.0,999.0,3517.0,998.0,10.8805,500001.0
8635,-118.54,34.26,23.0,4960.0,592.0,1929.0,586.0,10.9052,500001.0
8636,-118.54,34.25,26.0,2639.0,378.0,1191.0,401.0,6.2788,322200.0
8637,-118.54,34.24,24.0,4631.0,1164.0,2360.0,1083.0,3.0977,264000.0
8638,-118.54,34.23,35.0,3422.0,601.0,1690.0,574.0,4.375,232900.0
8639,-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,241400.0
8640,-118.54,34.22,35.0,1664.0,300.0,1000.0,309.0,4.6731,224100.0
8641,-118.54,34.22,34.0,2193.0,513.0,1299.0,497.0,3.6187,211600.0
8642,-118.54,34.21,32.0,2593.0,566.0,1596.0,547.0,3.9886,199200.0
8643,-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,227100.0
8644,-118.54,34.2,37.0,1600.0,349.0,1012.0,366.0,4.1597,201600.0
8645,-118.54,34.19,33.0,2205.0,453.0,1242.0,419.0,4.1319,203700.0
8646,-118.54,34.19,22.0,3380.0,790.0,2199.0,737.0,2.5739,239200.0
8647,-118.54,34.18,25.0,1938.0,457.0,1280.0,425.0,3.9632,240300.0
8648,-118.54,34.18,17.0,7214.0,1994.0,4100.0,1823.0,3.0943,174500.0
8649,-118.54,34.17,34.0,2458.0,433.0,1034.0,373.0,5.6738,443600.0
8650,-118.54,34.17,25.0,3352.0,891.0,1815.0,860.0,2.8528,425000.0
8651,-118.54,34.17,11.0,1080.0,174.0,386.0,160.0,6.1274,315900.0
8652,-118.54,34.06,21.0,3755.0,525.0,1493.0,526.0,11.4233,500001.0
8653,-118.54,34.05,33.0,6778.0,1092.0,2540.0,1052.0,8.565,500001.0
8654,-118.55,34.44,14.0,15348.0,2366.0,7087.0,2169.0,6.3277,237700.0
8655,-118.55,34.41,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,265100.0
8656,-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,323300.0
8657,-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,6.776,278100.0
8658,-118.55,34.28,16.0,8879.0,1239.0,3468.0,1200.0,8.1125,428600.0
